,confidence,price
2018-12-24,0.008,2351.10009765625
2018-12-26,-0.008,2467.699951171875
2018-12-27,0.008,2488.830078125
2018-12-28,0.024,2485.739990234375
2018-12-31,0.008,2506.85009765625
2019-01-02,0.016,2510.030029296875
2019-01-03,0.008,2447.889892578125
2019-01-04,0.0,2531.93994140625
2019-01-07,0.016,2549.68994140625
2019-01-08,0.016,2574.409912109375
2019-01-09,-0.008,2584.9599609375
2019-01-10,0.008,2596.639892578125
2019-01-11,0.008,2596.260009765625
2019-01-14,0.008,2582.610107421875
2019-01-15,0.008,2610.300048828125
2019-01-16,0.0,2616.10009765625
2019-01-17,0.0,2635.9599609375
2019-01-18,0.0,2670.7099609375
2019-01-22,0.0,2632.89990234375
2019-01-23,0.008,2638.699951171875
2019-01-24,0.0,2642.330078125
2019-01-25,-0.008,2664.760009765625
2019-01-28,0.008,2643.85009765625
2019-01-29,0.0,2640.0
2019-01-30,0.0,2681.050048828125
2019-01-31,0.0,2704.10009765625
2019-02-01,-0.016,2706.530029296875
2019-02-04,-0.008,2724.8701171875
2019-02-05,-0.008,2737.699951171875
2019-02-06,-0.008,2731.610107421875
2019-02-07,0.0,2706.050048828125
2019-02-08,0.008,2707.8798828125
2019-02-11,0.008,2709.800048828125
2019-02-12,0.016,2744.72998046875
2019-02-13,-0.016,2753.030029296875
2019-02-14,0.016,2745.72998046875
2019-02-15,-0.016,2775.60009765625
2019-02-19,0.016,2779.760009765625
2019-02-20,0.024,2784.699951171875
2019-02-21,0.048,2774.8798828125
2019-02-22,0.024,2792.669921875
2019-02-25,0.008,2796.110107421875
2019-02-26,0.0,2793.89990234375
2019-02-27,0.032,2792.3798828125
2019-02-28,0.016,2784.489990234375
2019-03-01,0.048,2803.68994140625
2019-03-04,0.072,2792.81005859375
2019-03-05,0.032,2789.64990234375
2019-03-06,0.024,2771.449951171875
2019-03-07,0.032,2748.929931640625
2019-03-08,0.08,2743.070068359375
2019-03-11,0.024,2783.300048828125
2019-03-12,0.072,2791.52001953125
2019-03-13,0.088,2810.919921875
2019-03-14,0.04,2808.47998046875
2019-03-15,0.072,2822.47998046875
2019-03-18,0.064,2832.93994140625
2019-03-19,0.048,2832.570068359375
2019-03-20,0.144,2824.22998046875
2019-03-21,0.128,2854.8798828125
2019-03-22,0.184,2800.7099609375
2019-03-25,0.112,2798.360107421875
2019-03-26,0.112,2818.4599609375
2019-03-27,0.152,2805.3701171875
2019-03-28,0.16,2815.43994140625
2019-03-29,0.168,2834.39990234375
2019-04-01,0.16,2867.18994140625
2019-04-02,0.168,2867.239990234375
2019-04-03,0.136,2873.39990234375
2019-04-04,0.056,2879.389892578125
2019-04-05,0.12,2892.739990234375
2019-04-08,0.136,2895.77001953125
2019-04-09,0.152,2878.199951171875
2019-04-10,0.216,2888.2099609375
2019-04-11,0.176,2888.320068359375
2019-04-12,0.28,2907.409912109375
2019-04-15,0.176,2905.580078125
2019-04-16,0.176,2907.06005859375
2019-04-17,0.208,2900.449951171875
2019-04-18,0.264,2905.030029296875
2019-04-22,0.24,2907.969970703125
2019-04-23,0.248,2933.679931640625
2019-04-24,0.248,2927.25
2019-04-25,0.248,2926.169921875
2019-04-26,0.176,2939.8798828125
2019-04-29,0.224,2943.030029296875
2019-04-30,0.224,2945.830078125
2019-05-01,0.176,2923.72998046875
2019-05-02,0.192,2917.52001953125
2019-05-03,0.184,2945.639892578125
2019-05-06,0.224,2932.469970703125
2019-05-07,0.288,2884.050048828125
2019-05-08,0.208,2879.419921875
2019-05-09,0.264,2870.719970703125
2019-05-10,0.224,2881.39990234375
2019-05-13,0.248,2811.8701171875
2019-05-14,0.264,2834.409912109375
2019-05-15,0.288,2850.9599609375
2019-05-16,0.232,2876.320068359375
2019-05-17,0.248,2859.530029296875
2019-05-20,0.224,2840.22998046875
2019-05-21,0.256,2864.360107421875
2019-05-22,0.328,2856.27001953125
2019-05-23,0.312,2822.239990234375
2019-05-24,0.248,2826.06005859375
2019-05-28,0.232,2802.389892578125
2019-05-29,0.256,2783.02001953125
2019-05-30,0.304,2788.860107421875
2019-05-31,0.304,2752.06005859375
2019-06-03,0.264,2744.449951171875
2019-06-04,0.24,2803.27001953125
2019-06-05,0.28,2826.14990234375
2019-06-06,0.272,2843.489990234375
2019-06-07,0.28,2873.340087890625
2019-06-10,0.264,2886.72998046875
2019-06-11,0.256,2885.719970703125
2019-06-12,0.264,2879.840087890625
2019-06-13,0.192,2891.639892578125
2019-06-14,0.224,2886.97998046875
2019-06-17,0.232,2889.669921875
2019-06-18,0.176,2917.75
2019-06-19,0.208,2926.4599609375
2019-06-20,0.176,2954.179931640625
2019-06-21,0.192,2950.4599609375
2019-06-24,0.2,2945.35009765625
2019-06-25,0.216,2917.3798828125
2019-06-26,0.2,2913.780029296875
2019-06-27,0.152,2924.919921875
2019-06-28,0.216,2941.760009765625
2019-07-01,0.224,2964.330078125
2019-07-02,0.176,2973.010009765625
2019-07-03,0.192,2995.820068359375
2019-07-05,0.16,2990.409912109375
2019-07-08,0.248,2975.949951171875
2019-07-09,0.232,2979.6298828125
2019-07-10,0.248,2993.070068359375
2019-07-11,0.208,2999.909912109375
2019-07-12,0.256,3013.77001953125
2019-07-15,0.144,3014.300048828125
2019-07-16,0.144,3004.0400390625
2019-07-17,0.12,2984.419921875
2019-07-18,0.2,2995.110107421875
2019-07-19,0.176,2976.610107421875
2019-07-22,0.176,2985.030029296875
2019-07-23,0.168,3005.469970703125
2019-07-24,0.208,3019.56005859375
2019-07-25,0.24,3003.669921875
2019-07-26,0.224,3025.860107421875
2019-07-29,0.184,3020.969970703125
2019-07-30,0.272,3013.179931640625
2019-07-31,0.216,2980.3798828125
2019-08-01,0.296,2953.56005859375
2019-08-02,0.272,2932.050048828125
2019-08-05,0.216,2844.739990234375
2019-08-06,0.176,2881.77001953125
2019-08-07,0.128,2883.97998046875
2019-08-08,0.2,2938.090087890625
2019-08-09,0.24,2918.64990234375
2019-08-12,0.232,2882.699951171875
2019-08-13,0.2,2926.320068359375
2019-08-14,0.224,2840.60009765625
2019-08-15,0.272,2847.60009765625
2019-08-16,0.248,2888.679931640625
2019-08-19,0.2,2923.64990234375
2019-08-20,0.264,2900.510009765625
2019-08-21,0.208,2924.429931640625
2019-08-22,0.264,2922.949951171875
2019-08-23,0.248,2847.110107421875
2019-08-26,0.192,2878.3798828125
2019-08-27,0.248,2869.159912109375
2019-08-28,0.224,2887.93994140625
2019-08-29,0.192,2924.580078125
2019-08-30,0.2,2926.4599609375
2019-09-03,0.192,2906.27001953125
2019-09-04,0.192,2937.780029296875
2019-09-05,0.2,2976.0
2019-09-06,0.16,2978.7099609375
2019-09-09,0.16,2978.429931640625
2019-09-10,0.168,2979.389892578125
2019-09-11,0.176,3000.929931640625
2019-09-12,0.152,3009.570068359375
2019-09-13,0.144,3007.389892578125
2019-09-16,0.16,2997.9599609375
2019-09-17,0.184,3005.699951171875
2019-09-18,0.192,3006.72998046875
2019-09-19,0.168,3006.7900390625
2019-09-20,0.152,2992.070068359375
2019-09-23,0.184,2991.780029296875
2019-09-24,0.184,2966.60009765625
2019-09-25,0.2,2984.8701171875
2019-09-26,0.208,2977.6201171875
2019-09-27,0.16,2961.7900390625
2019-09-30,0.192,2976.739990234375
2019-10-01,0.184,2940.25
2019-10-02,0.16,2887.610107421875
2019-10-03,0.12,2910.6298828125
2019-10-04,0.128,2952.010009765625
2019-10-07,0.12,2938.7900390625
2019-10-08,0.12,2893.06005859375
2019-10-09,0.104,2919.39990234375
2019-10-10,0.112,2938.1298828125
2019-10-11,0.112,2970.27001953125
2019-10-14,0.104,2966.14990234375
2019-10-15,0.08,2995.679931640625
2019-10-16,0.056,2989.68994140625
2019-10-17,0.088,2997.949951171875
2019-10-18,0.12,2986.199951171875
2019-10-21,0.112,3006.719970703125
2019-10-22,0.104,2995.989990234375
2019-10-23,0.152,3004.52001953125
2019-10-24,0.112,3010.2900390625
2019-10-25,0.064,3022.550048828125
2019-10-28,0.08,3039.419921875
2019-10-29,0.064,3036.889892578125
2019-10-30,0.072,3046.77001953125
2019-10-31,0.08,3037.56005859375
2019-11-01,0.056,3066.909912109375
2019-11-04,0.04,3078.27001953125
2019-11-05,0.08,3074.6201171875
2019-11-06,0.088,3076.780029296875
2019-11-07,0.096,3085.179931640625
2019-11-08,0.112,3093.080078125
2019-11-11,0.088,3087.010009765625
2019-11-12,0.12,3091.840087890625
2019-11-13,0.112,3094.0400390625
2019-11-14,0.096,3096.6298828125
2019-11-15,0.136,3120.4599609375
2019-11-18,0.08,3122.030029296875
2019-11-19,0.112,3120.179931640625
2019-11-20,0.112,3108.4599609375
2019-11-21,0.128,3103.5400390625
2019-11-22,0.104,3110.2900390625
2019-11-25,0.08,3133.639892578125
2019-11-26,0.064,3140.52001953125
2019-11-27,0.032,3153.6298828125
2019-11-29,0.04,3140.97998046875
2019-12-02,0.056,3113.8701171875
2019-12-03,0.096,3093.199951171875
2019-12-04,0.112,3112.760009765625
2019-12-05,0.104,3117.429931640625
2019-12-06,0.16,3145.909912109375
2019-12-09,0.16,3135.9599609375
2019-12-10,0.152,3132.52001953125
2019-12-11,0.168,3141.6298828125
2019-12-12,0.24,3168.570068359375
2019-12-13,0.288,3168.800048828125
2019-12-16,0.28,3191.449951171875
2019-12-17,0.296,3192.52001953125
2019-12-18,0.24,3191.139892578125
2019-12-19,0.264,3205.3701171875
2019-12-20,0.272,3221.219970703125
2019-12-23,0.272,3224.010009765625
2019-12-24,0.256,3223.3798828125
2019-12-26,0.248,3239.909912109375
2019-12-27,0.256,3240.02001953125
2019-12-30,0.248,3221.2900390625
2019-12-31,0.232,3230.780029296875
2020-01-02,0.136,3257.85009765625
2020-01-03,0.152,3234.85009765625
2020-01-06,0.144,3246.280029296875
2020-01-07,0.16,3237.179931640625
2020-01-08,0.16,3253.050048828125
2020-01-09,0.176,3274.699951171875
2020-01-10,0.176,3265.35009765625
2020-01-13,0.232,3288.1298828125
2020-01-14,0.192,3283.14990234375
2020-01-15,0.184,3289.2900390625
2020-01-16,0.208,3316.81005859375
2020-01-17,0.152,3329.6201171875
2020-01-21,0.104,3320.7900390625
2020-01-22,0.152,3321.75
2020-01-23,0.144,3325.5400390625
2020-01-24,0.144,3295.469970703125
2020-01-27,0.112,3243.6298828125
2020-01-28,0.104,3276.239990234375
2020-01-29,0.072,3273.39990234375
2020-01-30,0.048,3283.659912109375
2020-01-31,0.04,3225.52001953125
2020-02-03,0.048,3248.919921875
2020-02-04,0.048,3297.590087890625
2020-02-05,0.08,3334.68994140625
2020-02-06,0.064,3345.780029296875
2020-02-07,0.112,3327.7099609375
2020-02-10,0.088,3352.090087890625
2020-02-11,0.136,3357.75
2020-02-12,0.08,3379.449951171875
2020-02-13,0.12,3373.93994140625
2020-02-14,0.16,3380.159912109375
2020-02-18,0.152,3370.2900390625
2020-02-19,0.152,3386.14990234375
2020-02-20,0.152,3373.22998046875
2020-02-21,0.128,3337.75
2020-02-24,0.144,3225.889892578125
2020-02-25,0.112,3128.2099609375
2020-02-26,0.104,3116.389892578125
2020-02-27,0.088,2978.760009765625
2020-02-28,0.112,2954.219970703125
2020-03-02,0.088,3090.22998046875
2020-03-03,0.136,3003.3701171875
2020-03-04,0.12,3130.1201171875
2020-03-05,0.16,3023.93994140625
2020-03-06,0.152,2972.3701171875
2020-03-09,0.16,2746.56005859375
2020-03-10,0.192,2882.22998046875
2020-03-11,0.168,2741.3798828125
2020-03-12,0.2,2480.639892578125
2020-03-13,0.08,2711.02001953125
2020-03-16,0.096,2386.1298828125
2020-03-17,0.08,2529.18994140625
2020-03-18,0.072,2398.10009765625
2020-03-19,0.104,2409.389892578125
2020-03-20,0.08,2304.919921875
2020-03-23,0.088,2237.39990234375
2020-03-24,0.088,2447.330078125
2020-03-25,0.096,2475.56005859375
2020-03-26,0.12,2630.070068359375
2020-03-27,0.144,2541.469970703125
2020-03-30,0.184,2626.64990234375
2020-03-31,0.216,2584.590087890625
2020-04-01,0.208,2470.5
2020-04-02,0.208,2526.89990234375
2020-04-03,0.232,2488.64990234375
2020-04-06,0.216,2663.679931640625
2020-04-07,0.28,2659.409912109375
2020-04-08,0.288,2749.97998046875
2020-04-09,0.336,2789.820068359375
2020-04-13,0.392,2761.6298828125
2020-04-14,0.384,2846.06005859375
2020-04-15,0.344,2783.360107421875
2020-04-16,0.328,2799.550048828125
2020-04-17,0.328,2874.56005859375
2020-04-20,0.344,2823.159912109375
2020-04-21,0.328,2736.56005859375
2020-04-22,0.352,2799.31005859375
2020-04-23,0.312,2797.800048828125
2020-04-24,0.288,2836.739990234375
2020-04-27,0.24,2878.47998046875
2020-04-28,0.2,2863.389892578125
2020-04-29,0.112,2939.510009765625
2020-04-30,0.104,2912.429931640625
2020-05-01,0.16,2830.7099609375
2020-05-04,0.112,2842.739990234375
2020-05-05,0.088,2868.43994140625
2020-05-06,0.08,2848.419921875
2020-05-07,0.096,2881.18994140625
2020-05-08,0.16,2929.800048828125
2020-05-11,0.096,2930.18994140625
2020-05-12,0.096,2870.1201171875
2020-05-13,0.104,2820.0
2020-05-14,0.088,2852.5
2020-05-15,0.128,2863.699951171875
2020-05-18,0.088,2953.909912109375
2020-05-19,0.08,2922.93994140625
2020-05-20,0.104,2971.610107421875
2020-05-21,0.136,2948.510009765625
2020-05-22,0.12,2955.449951171875
2020-05-26,0.04,2991.77001953125
2020-05-27,0.032,3036.1298828125
2020-05-28,0.056,3029.72998046875
2020-05-29,0.056,3044.31005859375
2020-06-01,0.128,3055.72998046875
2020-06-02,0.144,3080.820068359375
2020-06-03,0.144,3122.8701171875
2020-06-04,0.144,3112.35009765625
2020-06-05,0.144,3193.929931640625
2020-06-08,0.152,3232.389892578125
2020-06-09,0.096,3207.179931640625
2020-06-10,0.072,3190.139892578125
2020-06-11,0.08,3002.10009765625
2020-06-12,0.08,3041.31005859375
2020-06-15,0.088,3066.590087890625
2020-06-16,0.088,3124.739990234375
2020-06-17,0.096,3113.489990234375
2020-06-18,0.04,3115.340087890625
2020-06-19,0.064,3097.739990234375
2020-06-22,0.056,3117.860107421875
2020-06-23,0.072,3131.2900390625
2020-06-24,0.072,3050.330078125
2020-06-25,0.056,3083.760009765625
2020-06-26,0.12,3009.050048828125
2020-06-29,0.104,3053.239990234375
2020-06-30,0.12,3100.2900390625
2020-07-01,0.064,3115.860107421875
2020-07-02,0.072,3130.010009765625
2020-07-06,0.056,3179.719970703125
2020-07-07,0.056,3145.320068359375
2020-07-08,0.056,3169.93994140625
2020-07-09,0.104,3152.050048828125
2020-07-10,0.112,3185.0400390625
2020-07-13,0.136,3155.219970703125
2020-07-14,0.152,3197.52001953125
2020-07-15,0.144,3226.56005859375
2020-07-16,0.144,3215.570068359375
2020-07-17,0.16,3224.72998046875
2020-07-20,0.136,3251.840087890625
2020-07-21,0.144,3257.300048828125
2020-07-22,0.144,3276.02001953125
2020-07-23,0.144,3235.659912109375
2020-07-24,0.192,3215.6298828125
2020-07-27,0.16,3239.409912109375
2020-07-28,0.168,3218.43994140625
2020-07-29,0.216,3258.43994140625
2020-07-30,0.192,3246.219970703125
2020-07-31,0.192,3271.1201171875
2020-08-03,0.224,3294.610107421875
2020-08-04,0.224,3306.510009765625
2020-08-05,0.168,3327.77001953125
2020-08-06,0.104,3349.159912109375
2020-08-07,0.144,3351.280029296875
2020-08-10,0.152,3360.469970703125
2020-08-11,0.216,3333.68994140625
2020-08-12,0.248,3380.35009765625
2020-08-13,0.304,3373.429931640625
2020-08-14,0.36,3372.85009765625
2020-08-17,0.288,3381.989990234375
2020-08-18,0.352,3389.780029296875
2020-08-19,0.376,3374.85009765625
2020-08-20,0.28,3385.510009765625
2020-08-21,0.344,3397.159912109375
2020-08-24,0.376,3431.280029296875
2020-08-25,0.4,3443.6201171875
2020-08-26,0.368,3478.72998046875
2020-08-27,0.328,3484.550048828125
2020-08-28,0.36,3508.010009765625
2020-08-31,0.384,3500.31005859375
2020-09-01,0.4,3526.64990234375
2020-09-02,0.392,3580.840087890625
2020-09-03,0.368,3455.06005859375
2020-09-04,0.36,3426.9599609375
2020-09-08,0.352,3331.840087890625
2020-09-09,0.36,3398.9599609375
2020-09-10,0.392,3339.18994140625
2020-09-11,0.368,3340.969970703125
2020-09-14,0.32,3383.5400390625
2020-09-15,0.312,3401.199951171875
2020-09-16,0.336,3385.489990234375
2020-09-17,0.344,3357.010009765625
2020-09-18,0.32,3319.469970703125
2020-09-21,0.296,3281.06005859375
2020-09-22,0.288,3315.570068359375
2020-09-23,0.312,3236.919921875
2020-09-24,0.304,3246.590087890625
2020-09-25,0.312,3298.4599609375
2020-09-28,0.288,3351.60009765625
2020-09-29,0.248,3335.469970703125
2020-09-30,0.248,3363.0
2020-10-01,0.216,3380.800048828125
2020-10-02,0.216,3348.419921875
2020-10-05,0.216,3408.60009765625
2020-10-06,0.16,3360.969970703125
2020-10-07,0.144,3419.43994140625
2020-10-08,0.112,3446.830078125
2020-10-09,0.088,3477.139892578125
2020-10-12,0.064,3534.219970703125
2020-10-13,0.048,3511.929931640625
2020-10-14,0.024,3488.669921875
2020-10-15,0.04,3483.340087890625
2020-10-16,0.056,3483.81005859375
2020-10-19,0.04,3426.919921875
2020-10-20,0.032,3443.1201171875
2020-10-21,0.048,3435.56005859375
2020-10-22,0.04,3453.489990234375
2020-10-23,0.112,3465.389892578125
2020-10-26,0.136,3400.969970703125
2020-10-27,0.224,3390.679931640625
2020-10-28,0.296,3271.030029296875
2020-10-29,0.28,3310.110107421875
2020-10-30,0.248,3269.9599609375
2020-11-02,0.208,3310.239990234375
2020-11-03,0.144,3369.159912109375
2020-11-04,0.104,3443.43994140625
2020-11-05,0.136,3510.449951171875
2020-11-06,0.176,3509.43994140625
2020-11-09,0.184,3550.5
2020-11-10,0.232,3545.530029296875
2020-11-11,0.192,3572.659912109375
2020-11-12,0.248,3537.010009765625
2020-11-13,0.232,3585.14990234375
2020-11-16,0.264,3626.909912109375
2020-11-17,0.264,3609.530029296875
2020-11-18,0.248,3567.7900390625
2020-11-19,0.16,3581.8701171875
2020-11-20,0.112,3557.5400390625
2020-11-23,0.24,3577.590087890625
2020-11-24,0.24,3635.409912109375
2020-11-25,0.248,3629.64990234375
2020-11-27,0.184,3638.35009765625
2020-11-30,0.144,3621.6298828125
2020-12-01,0.112,3662.449951171875
2020-12-02,0.144,3669.010009765625
2020-12-03,0.128,3666.719970703125
2020-12-04,0.08,3699.1201171875
2020-12-07,0.048,3691.9599609375
2020-12-08,0.04,3702.25
2020-12-09,0.104,3672.820068359375
2020-12-10,0.032,3668.10009765625
2020-12-11,0.056,3663.4599609375
2020-12-14,0.04,3647.489990234375
2020-12-15,0.096,3694.6201171875
2020-12-16,0.088,3701.169921875
2020-12-17,0.104,3722.47998046875
2020-12-18,0.112,3709.409912109375
2020-12-21,0.16,3694.919921875
2020-12-22,0.088,3687.260009765625
2020-12-23,0.072,3690.010009765625
2020-12-24,0.048,3703.06005859375
2020-12-28,0.024,3735.360107421875
2020-12-29,0.064,3727.0400390625
2020-12-30,0.064,3732.0400390625
2020-12-31,0.104,3756.070068359375
2021-01-04,0.104,3700.64990234375
2021-01-05,0.152,3726.860107421875
2021-01-06,0.12,3748.139892578125
2021-01-07,0.104,3803.7900390625
2021-01-08,0.104,3824.679931640625
2021-01-11,0.104,3799.610107421875
2021-01-12,0.072,3801.18994140625
2021-01-13,0.072,3809.840087890625
2021-01-14,0.056,3795.5400390625
2021-01-15,0.04,3768.25
2021-01-19,0.04,3798.909912109375
2021-01-20,0.048,3851.85009765625
2021-01-21,0.032,3853.070068359375
2021-01-22,0.048,3841.469970703125
2021-01-25,0.064,3855.360107421875
2021-01-26,0.04,3849.6201171875
2021-01-27,0.024,3750.77001953125
2021-01-28,0.032,3787.3798828125
2021-01-29,0.056,3714.239990234375
2021-02-01,0.072,3773.860107421875
2021-02-02,0.112,3826.31005859375
2021-02-03,0.104,3830.169921875
2021-02-04,0.072,3871.739990234375
2021-02-05,0.088,3886.830078125
2021-02-08,0.064,3915.590087890625
2021-02-09,0.104,3911.22998046875
2021-02-10,0.072,3909.8798828125
2021-02-11,0.08,3916.3798828125
2021-02-12,0.104,3934.830078125
2021-02-16,0.072,3932.590087890625
2021-02-17,0.096,3931.330078125
2021-02-18,0.104,3913.969970703125
2021-02-19,0.104,3906.7099609375
2021-02-22,0.184,3876.5
2021-02-23,0.168,3881.3701171875
2021-02-24,0.216,3925.429931640625
2021-02-25,0.208,3829.340087890625
2021-02-26,0.232,3811.14990234375
2021-03-01,0.216,3901.820068359375
2021-03-02,0.24,3870.2900390625
2021-03-03,0.224,3819.719970703125
2021-03-04,0.216,3768.469970703125
2021-03-05,0.208,3841.93994140625
2021-03-08,0.2,3821.35009765625
2021-03-09,0.24,3875.43994140625
2021-03-10,0.2,3898.81005859375
2021-03-11,0.192,3939.340087890625
2021-03-12,0.208,3943.340087890625
2021-03-15,0.208,3968.93994140625
2021-03-16,0.224,3962.7099609375
2021-03-17,0.24,3974.1201171875
2021-03-18,0.232,3915.4599609375
2021-03-19,0.208,3913.10009765625
2021-03-22,0.2,3940.590087890625
2021-03-23,0.208,3910.52001953125
2021-03-24,0.192,3889.139892578125
2021-03-25,0.16,3909.52001953125
2021-03-26,0.168,3974.5400390625
2021-03-29,0.144,3971.090087890625
2021-03-30,0.144,3958.550048828125
2021-03-31,0.16,3972.889892578125
2021-04-01,0.176,4019.8701171875
2021-04-05,0.184,4077.909912109375
2021-04-06,0.248,4073.93994140625
2021-04-07,0.24,4079.949951171875
2021-04-08,0.264,4097.169921875
2021-04-09,0.304,4128.7998046875
2021-04-12,0.248,4127.990234375
2021-04-13,0.264,4141.58984375
2021-04-14,0.336,4124.66015625
2021-04-15,0.304,4170.419921875
2021-04-16,0.296,4185.47021484375
2021-04-19,0.304,4163.259765625
2021-04-20,0.352,4134.93994140625
2021-04-21,0.32,4173.419921875
2021-04-22,0.232,4134.97998046875
2021-04-23,0.296,4180.169921875
2021-04-26,0.336,4187.6201171875
2021-04-27,0.304,4186.72021484375
2021-04-28,0.32,4183.18017578125
2021-04-29,0.32,4211.47021484375
2021-04-30,0.352,4181.169921875
2021-05-03,0.336,4192.66015625
2021-05-04,0.336,4164.66015625
2021-05-05,0.32,4167.58984375
2021-05-06,0.344,4201.6201171875
2021-05-07,0.328,4232.60009765625
2021-05-10,0.328,4188.43017578125
2021-05-11,0.312,4152.10009765625
2021-05-12,0.336,4063.0400390625
2021-05-13,0.384,4112.5
2021-05-14,0.368,4173.85009765625
2021-05-17,0.328,4163.2900390625
2021-05-18,0.296,4127.830078125
2021-05-19,0.304,4115.68017578125
2021-05-20,0.336,4159.1201171875
2021-05-21,0.304,4155.85986328125
2021-05-24,0.296,4197.0498046875
2021-05-25,0.28,4188.1298828125
2021-05-26,0.328,4195.990234375
2021-05-27,0.328,4200.8798828125
2021-05-28,0.312,4204.10986328125
2021-06-01,0.32,4202.0400390625
2021-06-02,0.288,4208.1201171875
2021-06-03,0.232,4192.85009765625
2021-06-04,0.264,4229.89013671875
2021-06-07,0.248,4226.52001953125
2021-06-08,0.192,4227.259765625
2021-06-09,0.184,4219.5498046875
2021-06-10,0.184,4239.18017578125
2021-06-11,0.2,4247.43994140625
2021-06-14,0.152,4255.14990234375
2021-06-15,0.136,4246.58984375
2021-06-16,0.112,4223.7001953125
2021-06-17,0.104,4221.85986328125
2021-06-18,0.128,4166.4501953125
2021-06-21,0.12,4224.7900390625
2021-06-22,0.112,4246.43994140625
2021-06-23,0.12,4241.83984375
2021-06-24,0.168,4266.490234375
2021-06-25,0.16,4280.7001953125
2021-06-28,0.2,4290.60986328125
2021-06-29,0.272,4291.7998046875
2021-06-30,0.288,4297.5
2021-07-01,0.336,4319.93994140625
2021-07-02,0.304,4352.33984375
2021-07-06,0.352,4343.5400390625
2021-07-07,0.288,4358.1298828125
2021-07-08,0.304,4320.81982421875
2021-07-09,0.336,4369.5498046875
2021-07-12,0.352,4384.6298828125
2021-07-13,0.312,4369.2099609375
2021-07-14,0.344,4374.2998046875
2021-07-15,0.272,4360.02978515625
2021-07-16,0.232,4327.16015625
2021-07-19,0.216,4258.490234375
2021-07-20,0.224,4323.06005859375
2021-07-21,0.192,4358.68994140625
2021-07-22,0.192,4367.47998046875
2021-07-23,0.184,4411.7900390625
2021-07-26,0.208,4422.2998046875
2021-07-27,0.216,4401.4599609375
2021-07-28,0.184,4400.64013671875
2021-07-29,0.16,4419.14990234375
2021-07-30,0.16,4395.259765625
2021-08-02,0.16,4387.16015625
2021-08-03,0.176,4423.14990234375
2021-08-04,0.192,4402.66015625
2021-08-05,0.2,4429.10009765625
2021-08-06,0.256,4436.52001953125
2021-08-09,0.28,4432.35009765625
2021-08-10,0.304,4436.75
2021-08-11,0.32,4442.41015625
2021-08-12,0.328,4460.830078125
2021-08-13,0.328,4468.0
2021-08-16,0.312,4479.7099609375
2021-08-17,0.352,4448.080078125
2021-08-18,0.344,4400.27001953125
2021-08-19,0.368,4405.7998046875
2021-08-20,0.336,4441.669921875
2021-08-23,0.368,4479.52978515625
2021-08-24,0.328,4486.22998046875
2021-08-25,0.352,4496.18994140625
2021-08-26,0.304,4470.0
2021-08-27,0.296,4509.3701171875
2021-08-30,0.272,4528.7900390625
2021-08-31,0.264,4522.68017578125
2021-09-01,0.336,4524.08984375
2021-09-02,0.392,4536.9501953125
2021-09-03,0.384,4535.43017578125
2021-09-07,0.416,4520.02978515625
2021-09-08,0.392,4514.06982421875
2021-09-09,0.408,4493.27978515625
2021-09-10,0.384,4458.580078125
2021-09-13,0.4,4468.72998046875
2021-09-14,0.368,4443.0498046875
2021-09-15,0.312,4480.7001953125
2021-09-16,0.304,4473.75
2021-09-17,0.32,4432.990234375
2021-09-20,0.288,4357.72998046875
2021-09-21,0.272,4354.18994140625
2021-09-22,0.224,4395.64013671875
2021-09-23,0.232,4448.97998046875
2021-09-24,0.232,4455.47998046875
2021-09-27,0.2,4443.10986328125
2021-09-28,0.208,4352.6298828125
2021-09-29,0.232,4359.4599609375
2021-09-30,0.232,4307.5400390625
2021-10-01,0.208,4357.0400390625
2021-10-04,0.192,4300.4599609375
2021-10-05,0.168,4345.72021484375
2021-10-06,0.2,4363.5498046875
2021-10-07,0.176,4399.759765625
2021-10-08,0.16,4391.33984375
2021-10-11,0.144,4361.18994140625
2021-10-12,0.128,4350.64990234375
2021-10-13,0.128,4363.7998046875
2021-10-14,0.136,4438.259765625
2021-10-15,0.12,4471.3701171875
2021-10-18,0.128,4486.4599609375
2021-10-19,0.112,4519.6298828125
2021-10-20,0.128,4536.18994140625
2021-10-21,0.12,4549.77978515625
2021-10-22,0.136,4544.89990234375
2021-10-25,0.112,4566.47998046875
2021-10-26,0.096,4574.7900390625
2021-10-27,0.128,4551.68017578125
2021-10-28,0.12,4596.419921875
2021-10-29,0.104,4605.3798828125
2021-11-01,0.08,4613.669921875
2021-11-02,0.064,4630.64990234375
2021-11-03,0.048,4660.56982421875
2021-11-04,0.08,4680.06005859375
2021-11-05,0.08,4697.52978515625
2021-11-08,0.056,4701.7001953125
2021-11-09,0.064,4685.25
2021-11-10,0.064,4646.7099609375
2021-11-11,0.08,4649.27001953125
2021-11-12,0.096,4682.85009765625
2021-11-15,0.088,4682.7998046875
2021-11-16,0.096,4700.89990234375
2021-11-17,0.136,4688.669921875
2021-11-18,0.12,4704.5400390625
2021-11-19,0.152,4697.9599609375
2021-11-22,0.12,4682.93994140625
2021-11-23,0.144,4690.7001953125
2021-11-24,0.192,4701.4599609375
2021-11-26,0.224,4594.6201171875
2021-11-29,0.224,4655.27001953125
2021-11-30,0.224,4567.0
2021-12-01,0.208,4513.0400390625
2021-12-02,0.2,4577.10009765625
2021-12-03,0.192,4538.43017578125
